commodity_name,commodity_code,commodity_weight,date_code,wpi_index,date
HSD,1202000005,3.09548,INDX012019,91.2,2019-01-01
Hair oil/Body Oil,1310060009,0.0089,INDX012019,121.7,2019-01-01
Hand tools,1315060002,0.27659,INDX012019,143.7,2019-01-01
Hard board,1308010010,0.00062,INDX012019,136.9,2019-01-01
"Harness, Saddles & Other related Items",1306020003,0.00831,INDX012019,135.3,2019-01-01
Harvesters,1318090002,0.00364,INDX012019,109.8,2019-01-01
Head lamp,1319020011,0.03681,INDX012019,135.7,2019-01-01
Hides (Raw),1102030001,0.03062,INDX012019,110.4,2019-01-01
Hologram (3D),1309010006,0.00297,INDX012019,109.1,2019-01-01
Honey,1301090005,0.01122,INDX012019,143.0,2019-01-01
Hose pipes in set or otherwise,1315060007,0.09066,INDX012019,120.7,2019-01-01
"Hosiery goods, others cotton",1305020004,0.03878,INDX012019,114.6,2019-01-01
Hospital furniture,1321010005,0.00087,INDX012019,118.3,2019-01-01
"Hot Rolled (HR) Coils & Sheets, including Narrow Strip",1314050001,0.88361,INDX012019,114.2,2019-01-01
Hydraulic equipment,1318060003,0.16803,INDX012019,114.0,2019-01-01
Hydraulic pump,1318020002,0.00026,INDX012019,118.5,2019-01-01
Hydrogen peroxide,1310070007,0.03517,INDX012019,128.0,2019-01-01
I    PRIMARY ARTICLES,1100000000,22.61756,INDX012019,133.8,2019-01-01
II FUEL & POWER,1200000000,13.1519,INDX012019,99.3,2019-01-01
III   MANUFACTURED PRODUCTS,1300000000,64.23054,INDX012019,118.1,2019-01-01
IV FOOD INDEX,2000000000,,INDX012019,138.3,2019-01-01
IV fluids,1311010022,0.01785,INDX012019,107.2,2019-01-01
Ice cream,1301050004,0.06189,INDX012019,129.7,2019-01-01
Ignition device,1319020019,0.01704,INDX012019,158.9,2019-01-01
Incandescent Lamps,1317050004,0.0016,INDX012019,110.2,2019-01-01
Industrial valve,1318010002,0.61304,INDX012019,104.8,2019-01-01
Industrial wood,1102030007,0.88561,INDX012019,98.2,2019-01-01
Injection pump,1318020001,0.04418,INDX012019,121.7,2019-01-01
Insecticide and Pesticide,1310040001,0.38578,INDX012019,118.8,2019-01-01
Instant Coffee,1301120002,0.03292,INDX012019,113.4,2019-01-01
Instant Food/Prepared meals based on vegetables,1301140001,0.02428,INDX012019,128.4,2019-01-01
Insulating & flexible wire,1317040009,0.08644,INDX012019,106.0,2019-01-01
Insulator,1317070003,0.11159,INDX012019,114.2,2019-01-01
Intraocular Lens,1322050001,0.04941,INDX012019,160.8,2019-01-01
Iron Ore,1103010005,0.20862,INDX012019,84.8,2019-01-01
Iron/Steel Furniture,1321010004,0.26311,INDX012019,120.4,2019-01-01
Iron/steel cap,1315060003,0.01294,INDX012019,123.3,2019-01-01
Iron/steel hinges,1315050003,0.003,INDX012019,130.1,2019-01-01
Jackfruit,1101020217,0.02458,INDX012019,136.9,2019-01-01
"Jams, jellies, marmalades and puree",1301030003,0.02391,INDX012019,145.5,2019-01-01
Jasmine,1102040002,0.03063,INDX012019,240.2,2019-01-01
Jelly Filled Cables,1317040002,0.00366,INDX012019,117.4,2019-01-01
Jigs & Fixture,1315010004,0.00541,INDX012019,106.9,2019-01-01
Journal/periodical,1309010002,0.21333,INDX012019,149.7,2019-01-01
Jowar,1101010103,0.06764,INDX012019,143.0,2019-01-01
Jute sacking cloth/Gunny and hessian cloth,1304020007,0.31677,INDX012019,151.3,2019-01-01
Kerosene,1202000003,0.18685,INDX012019,152.5,2019-01-01
Knitted fabrics of cotton,1304030001,0.17714,INDX012019,112.3,2019-01-01
Kraft paper,1308010005,0.0822,INDX012019,124.2,2019-01-01
LPG,1202000001,0.64481,INDX012019,84.2,2019-01-01
Laminated Paper,1308010006,0.0282,INDX012019,141.7,2019-01-01
Laminated plastic sheet,1308030003,0.02803,INDX012019,117.5,2019-01-01
Lamination wooden sheets/Veneer sheets,1307020003,0.18314,INDX012019,165.9,2019-01-01
Laptops,1316020002,0.19068,INDX012019,154.1,2019-01-01
Lathes,1318100003,0.01044,INDX012019,115.9,2019-01-01
Lead Concentrate,1103010007,0.00369,INDX012019,188.2,2019-01-01
Lead acid batteries for vehicles & other uses,1317020002,0.00039,INDX012019,121.6,2019-01-01
"Lead ingots, bars, blocks, plates",1314090005,0.01906,INDX012019,115.4,2019-01-01
Leather Shoe,1306030001,0.20737,INDX012019,125.7,2019-01-01
Leather garments incl. Jackets,1305010004,0.0946,INDX012019,122.0,2019-01-01
Lemon,1101020212,0.06575,INDX012019,120.4,2019-01-01
Light fitting accessories,1317050002,0.03113,INDX012019,127.2,2019-01-01
"Light, medium & heavy commercial vehicles",1319010001,0.69584,INDX012019,114.2,2019-01-01
Lignite,1201030001,0.09013,INDX012019,120.0,2019-01-01
Lime and calcium carbonate,1313050001,0.02789,INDX012019,116.6,2019-01-01
Limestone,1103020002,0.06947,INDX012019,241.5,2019-01-01
Linseed,1102020006,0.0064,INDX012019,151.9,2019-01-01
Liquid air & other gaseous products,1310010021,0.0445,INDX012019,121.9,2019-01-01
Litchi,1101020211,0.02955,INDX012019,0.0,2019-01-01
Loader,1318110004,0.00379,INDX012019,138.9,2019-01-01
Lock/padlock,1315050005,0.00046,INDX012019,99.9,2019-01-01
Lube Oils,1202000009,0.29199,INDX012019,130.2,2019-01-01
MS Bright Bars,1314040002,0.55727,INDX012019,107.9,2019-01-01
MS Pencil Ingots,1314030003,0.04173,INDX012019,108.6,2019-01-01
MS Slabs,1314030002,0.58341,INDX012019,98.3,2019-01-01
MS Wire Rods,1314040001,0.37842,INDX012019,111.4,2019-01-01
MS castings,1314100002,0.78655,INDX012019,109.5,2019-01-01
Machinery for plastic products - extruded,1318140001,0.08373,INDX012019,100.8,2019-01-01
Machinery used in the milling industry,1318120003,0.02217,INDX012019,87.0,2019-01-01
Maida,1301060001,0.19044,INDX012019,158.3,2019-01-01
Maize,1101010105,0.18927,INDX012019,147.9,2019-01-01
Manganese Ore,1103010004,0.03955,INDX012019,156.5,2019-01-01
Mango,1101020202,0.46209,INDX012019,0.0,2019-01-01
Map litho paper,1308030002,0.09799,INDX012019,131.7,2019-01-01
Marble Slab,1313060002,0.09603,INDX012019,130.7,2019-01-01
Marigold,1102040003,0.03063,INDX012019,147.8,2019-01-01
Masur,1101010204,0.05299,INDX012019,127.5,2019-01-01
"Material handling, lifting and hoisting equipment",1318060002,0.04086,INDX012019,107.9,2019-01-01
"Meat of goat, fresh or chilled",1301010002,0.02943,INDX012019,137.8,2019-01-01
Medical accessories,1311010023,0.39104,INDX012019,131.1,2019-01-01
Medium & heavy commercial vehicle tube,1312010010,0.12918,INDX012019,92.1,2019-01-01
Medium & heavy commercial vehicle tyre,1312010004,0.12918,INDX012019,99.7,2019-01-01
"Men/Boys suits, coats and jackets",1305010003,0.12904,INDX012019,131.7,2019-01-01
Menthol,1310010014,0.02162,INDX012019,122.4,2019-01-01
Mesta,1102010003,0.00225,INDX012019,128.5,2019-01-01
Metal cutting tools & accessories,1315010003,0.00124,INDX012019,106.0,2019-01-01
Meter (non-electrical),1316050001,0.18056,INDX012019,105.3,2019-01-01
Meter Panel,1317010008,0.05246,INDX012019,112.6,2019-01-01
Microscope,1316080001,0.0045,INDX012019,105.3,2019-01-01
Microwave oven,1317060008,0.00206,INDX012019,121.4,2019-01-01
Mild Steel (MS) Blooms,1314030001,0.64842,INDX012019,96.9,2019-01-01
Mild steel (MS) flats & sheets,1315010002,0.14193,INDX012019,90.1,2019-01-01
Milk,1101030001,4.43999,INDX012019,143.4,2019-01-01
Minibus/bus,1319010002,0.79295,INDX012019,116.5,2019-01-01
"Mining, quarrying & metallurgical machinery/parts",1318110005,0.02454,INDX012019,101.6,2019-01-01
Mixed fertilizer,1310020005,0.45476,INDX012019,131.3,2019-01-01
Mixing machine,1318110006,0.00216,INDX012019,109.4,2019-01-01
Modems,1316030002,0.0042,INDX012019,95.7,2019-01-01
Molasses,1301090002,0.04486,INDX012019,26.4,2019-01-01
Mono Ethyl Glycol,1310010010,0.04397,INDX012019,87.7,2019-01-01
Moong,1101010203,0.07088,INDX012019,125.8,2019-01-01
Mosambi (Sweet Orange),1101020214,0.02521,INDX012019,117.3,2019-01-01
Mosquito coil,1310060011,0.00621,INDX012019,137.0,2019-01-01
Motor Car Tube,1312010007,0.01126,INDX012019,94.6,2019-01-01
Motor Car Tyre,1312010001,0.20706,INDX012019,99.6,2019-01-01
Motor Starter,1318040002,0.04757,INDX012019,105.6,2019-01-01
Motor cycles,1320030001,1.1661,INDX012019,108.5,2019-01-01
Motors & other DC equipment,1317070002,0.03353,INDX012019,120.0,2019-01-01
Moulding Machine,1318140002,0.09108,INDX012019,149.0,2019-01-01
Multimeter,1317010012,0.00014,INDX012019,133.0,2019-01-01
Mustard Oil,1301040002,0.18053,INDX012019,124.7,2019-01-01
Mustard oil cake,1301160005,0.03512,INDX012019,190.2,2019-01-01
Mutton,1101040004,0.44094,INDX012019,130.3,2019-01-01
Naphtha,1202000006,0.86678,INDX012019,73.5,2019-01-01
Natural Gas,1104000002,0.46423,INDX012019,131.2,2019-01-01
Newspaper,1309010001,0.03031,INDX012019,139.5,2019-01-01
Newsprint,1308010001,0.07923,INDX012019,129.2,2019-01-01
Niger Seed,1102020008,0.00234,INDX012019,140.8,2019-01-01
Nitric Acid,1310010018,0.02048,INDX012019,140.2,2019-01-01
"Nitrogenous fertilizer, others",1310020004,0.00427,INDX012019,141.2,2019-01-01
Non Mechanical Toys,1322040004,0.00014,INDX012019,162.8,2019-01-01
Non ceramic tiles,1313020001,0.0076,INDX012019,150.2,2019-01-01
Noodles & similar extruded products,1301110001,0.0264,INDX012019,136.4,2019-01-01
Nylon rope,1304050001,0.00911,INDX012019,109.5,2019-01-01
Oil pump,1318080006,0.002,INDX012019,118.1,2019-01-01
Okra (Lady finger),1101020110,0.14592,INDX012019,166.2,2019-01-01
Oleoresin,1310030005,0.07154,INDX012019,87.9,2019-01-01
Onion,1101020103,0.16445,INDX012019,119.1,2019-01-01
Open end spinning machinery,1318130001,0.13728,INDX012019,120.7,2019-01-01
Opthalmic lens,1313010005,0.03097,INDX012019,131.5,2019-01-01
Orange,1101020204,0.12653,INDX012019,94.7,2019-01-01
Ordinary Portland cement,1313050003,0.85277,INDX012019,112.7,2019-01-01
Ordinary sheet glass,1313010001,0.00555,INDX012019,112.9,2019-01-01
Organic Solvent,1310010002,0.00015,INDX012019,98.7,2019-01-01
Organic chemicals,1310070013,0.04383,INDX012019,116.7,2019-01-01
Organic surface active agent,1310060003,0.01834,INDX012019,96.8,2019-01-01
Other Inorganic Chemicals,1310010023,0.28422,INDX012019,126.3,2019-01-01
Other Petrochemical Intermediates,1310010013,0.00684,INDX012019,112.5,2019-01-01
Other ferro alloys,1314010006,0.02768,INDX012019,120.6,2019-01-01
"Other meats, preserved/processed",1301010003,0.01934,INDX012019,150.5,2019-01-01
Other tobacco products,1303010003,0.23555,INDX012019,126.2,2019-01-01
PVC Insulated Cable,1317040001,0.08292,INDX012019,115.6,2019-01-01
PVC fittings & other accessories,1312030001,0.1621,INDX012019,103.4,2019-01-01
Packing machine,1318140005,0.01276,INDX012019,104.2,2019-01-01
Paddy,1101010101,1.43052,INDX012019,155.8,2019-01-01
Paint,1310050001,0.38664,INDX012019,113.7,2019-01-01
Palm Oil,1301040008,1.01507,INDX012019,111.0,2019-01-01
Papaya,1101020207,0.06368,INDX012019,65.1,2019-01-01
Paper bag including craft paper bag,1308010003,0.00123,INDX012019,163.6,2019-01-01
Paper carton/box,1308020004,0.0764,INDX012019,138.2,2019-01-01
Paper for printing & writing,1308010002,0.19261,INDX012019,138.7,2019-01-01
Particle Boards,1307020002,0.11558,INDX012019,117.0,2019-01-01
Passenger vehicles,1319010003,0.86336,INDX012019,111.3,2019-01-01
Pear,1101020218,0.01001,INDX012019,126.1,2019-01-01
Peas (Green),1101020106,0.13654,INDX012019,135.0,2019-01-01
Peas/Chawali,1101010206,0.02444,INDX012019,167.7,2019-01-01
Perfume/scent,1310060006,0.10008,INDX012019,119.2,2019-01-01
Personal Computer (P.C.),1316020001,0.10995,INDX012019,115.6,2019-01-01
Petrol,1202000002,1.6047,INDX012019,80.9,2019-01-01
Petroleum Coke,1202000010,0.04663,INDX012019,142.3,2019-01-01
Pharmaceutical Machinery,1318140004,0.19273,INDX012019,121.2,2019-01-01
Phosphoric acid,1310010020,0.02073,INDX012019,94.0,2019-01-01
Phosphorite,1103020001,0.11352,INDX012019,146.7,2019-01-01
Phthalic anhydride,1310010024,0.0191,INDX012019,102.3,2019-01-01
Pig Iron,1314020001,0.65301,INDX012019,115.5,2019-01-01
Pineapple,1101020209,0.03089,INDX012019,124.5,2019-01-01
Piston ring/Piston and Compressor,1319020007,0.05103,INDX012019,134.4,2019-01-01
Plain bricks,1313020003,0.03659,INDX012019,94.0,2019-01-01
Plastic bag,1312030007,0.01975,INDX012019,121.4,2019-01-01
Plastic bottle,1312030008,0.06262,INDX012019,106.5,2019-01-01
Plastic box/container,1312030010,0.31065,INDX012019,123.7,2019-01-01
Plastic button,1312030017,0.00721,INDX012019,166.8,2019-01-01
Plastic capsules,1311010019,0.07553,INDX012019,147.8,2019-01-01
Plastic components,1312030013,0.20335,INDX012019,123.4,2019-01-01
Plastic film,1312030004,0.24113,INDX012019,111.2,2019-01-01
Plastic fixtures,1321010002,0.09781,INDX012019,113.6,2019-01-01
Plastic furniture,1312030006,0.0468,INDX012019,135.0,2019-01-01
Plastic moulded-others toys,1322040003,0.0021,INDX012019,131.2,2019-01-01
Plastic tank,1312030014,0.03701,INDX012019,120.5,2019-01-01
Plastic tape,1312030012,0.01448,INDX012019,112.3,2019-01-01
Plastic tube (flexible/non-flexible),1312030011,0.07563,INDX012019,117.5,2019-01-01
Plastic/PVC Chappals,1306030004,0.06382,INDX012019,116.2,2019-01-01
Plasticizer,1310070002,0.00818,INDX012019,110.3,2019-01-01
Playing Cards,1322040001,0.00207,INDX012019,137.8,2019-01-01
Plywood block boards,1307020001,0.19458,INDX012019,122.2,2019-01-01
Pneumatic tools,1318020003,0.04017,INDX012019,110.1,2019-01-01
Pointed gourd,1101020115,0.0021,INDX012019,126.4,2019-01-01
Poles & posts of concrete,1313060005,0.02629,INDX012019,127.6,2019-01-01
Poly Propylene (PP),1310030001,0.19433,INDX012019,118.4,2019-01-01
Poly Vinyl Chloride (PVC),1310030002,0.08347,INDX012019,115.7,2019-01-01
Polyester chips or Polyethylene terepthalate (PET) chips,1310080001,0.14608,INDX012019,97.7,2019-01-01
Polyester fibre fabric,1310080004,0.08691,INDX012019,109.5,2019-01-01
Polyester film (non-metalized),1312030002,0.01969,INDX012019,106.1,2019-01-01
Polyester film(metalized),1310070003,0.08695,INDX012019,118.0,2019-01-01
Polyethylene,1310030003,0.51618,INDX012019,117.5,2019-01-01
Polypropylene film,1312030003,0.05098,INDX012019,95.3,2019-01-01
"Polystyrene, expandable",1310030004,0.02619,INDX012019,127.2,2019-01-01
Polythene film,1312030005,0.04306,INDX012019,127.5,2019-01-01
Pomengranate,1101020215,0.02122,INDX012019,64.0,2019-01-01
Porcelain crockery,1313040001,0.02145,INDX012019,142.2,2019-01-01
Porcelain sanitary ware,1313030001,0.12113,INDX012019,98.8,2019-01-01
Pork,1101040007,0.06051,INDX012019,147.8,2019-01-01
Poster paper,1308010012,0.00604,INDX012019,127.8,2019-01-01
Potato,1101020101,0.27737,INDX012019,141.4,2019-01-01
Poultry Chicken,1101040006,0.55906,INDX012019,143.7,2019-01-01
Powder Milk,1301050005,0.16715,INDX012019,116.2,2019-01-01
Powder coating material,1310050003,0.01208,INDX012019,115.0,2019-01-01
Pozzolana cement,1313050005,0.09194,INDX012019,109.5,2019-01-01
Precision machinery equipment/Form tools,1318100004,0.11948,INDX012019,90.9,2019-01-01
Press board,1308010009,0.003,INDX012019,104.5,2019-01-01
Pressure cooker,1315060008,0.04521,INDX012019,125.0,2019-01-01
Pressure vessel and tank for fermentation & other food processing,1318120002,0.05469,INDX012019,142.0,2019-01-01
Printed Books,1309010005,0.29985,INDX012019,161.6,2019-01-01
Printed form & schedule,1309010004,0.01659,INDX012019,125.1,2019-01-01
Printed labels/posters/calendars,1309010003,0.09471,INDX012019,101.8,2019-01-01
Printing ink,1310050004,0.0754,INDX012019,110.6,2019-01-01
Printing machinery,1318130004,0.04184,INDX012019,114.5,2019-01-01
Processed Tea,1301120001,0.33175,INDX012019,132.5,2019-01-01
Processed rubber,1312020003,0.01724,INDX012019,94.0,2019-01-01
Propellers & Blades of Boats/Ships,1320010002,0.00394,INDX012019,104.3,2019-01-01
Pulp board,1308010013,0.00247,INDX012019,103.2,2019-01-01
Pump sets without motor,1318030002,0.25362,INDX012019,113.2,2019-01-01
Pumpkin,1101020119,0.00465,INDX012019,123.9,2019-01-01
Quilts,1304040003,0.009,INDX012019,104.3,2019-01-01
Radiators & coolers,1319020006,0.06161,INDX012019,115.2,2019-01-01
Radish,1101020113,0.03942,INDX012019,92.0,2019-01-01
Ragi,1101010107,0.00738,INDX012019,223.4,2019-01-01
Rails,1314040003,0.13227,INDX012019,110.4,2019-01-01
Railway brake gear,1320020004,0.00042,INDX012019,93.6,2019-01-01
Railway sleeper,1313060003,0.0049,INDX012019,140.9,2019-01-01
Rajma,1101010207,0.00573,INDX012019,133.6,2019-01-01
Rape & Mustard Seed,1102020002,0.24914,INDX012019,144.5,2019-01-01
Rapeseed Oil,1301040009,0.0116,INDX012019,112.6,2019-01-01
Raw Cotton,1102010001,0.66334,INDX012019,115.5,2019-01-01
Raw Jute,1102010002,0.05453,INDX012019,198.5,2019-01-01
Raw Rubber,1102030006,0.28851,INDX012019,59.8,2019-01-01
Raw Silk,1102010005,0.07735,INDX012019,151.3,2019-01-01
Raw Wool,1102010004,0.02629,INDX012019,204.4,2019-01-01
Rectified spirit,1302010003,0.07357,INDX012019,135.4,2019-01-01
Refrigerators,1317060001,0.13502,INDX012019,125.3,2019-01-01
Release valve,1319020016,0.00101,INDX012019,122.2,2019-01-01
Reprographic machine and scanners,1318070001,0.00582,INDX012019,130.2,2019-01-01
Rice Bran Extract,1301160002,0.03918,INDX012019,138.0,2019-01-01
Rice Bran Oil,1301040007,0.29613,INDX012019,118.1,2019-01-01
Rice mill machinery,1318120001,0.03071,INDX012019,124.5,2019-01-01
Rice products,1301060009,0.07025,INDX012019,146.4,2019-01-01
"Rice, Non-basmati",1301060007,0.94347,INDX012019,150.7,2019-01-01
Road roller,1318110003,0.00995,INDX012019,117.6,2019-01-01
Roller and ball bearings,1318040001,0.28071,INDX012019,109.7,2019-01-01
Roller mill (Raymond),1318130003,0.0019,INDX012019,145.0,2019-01-01
Rose,1102040001,0.14264,INDX012019,190.3,2019-01-01
Rotor/magneto rotor assembly,1317010003,0.0068,INDX012019,92.5,2019-01-01
Rubber Chemicals,1310070012,0.00748,INDX012019,113.9,2019-01-01
Rubber Crumb,1312020008,0.05232,INDX012019,68.7,2019-01-01
Rubber Insulated Cables,1317040008,0.01964,INDX012019,62.5,2019-01-01
Rubber Tread,1312020009,0.01864,INDX012019,88.1,2019-01-01
Rubber cloth/sheet,1312010008,0.01224,INDX012019,137.2,2019-01-01
Rubber components & parts,1312020004,0.01732,INDX012019,104.0,2019-01-01
Rubber moulded goods,1312020002,0.03434,INDX012019,110.0,2019-01-01
Rubber tubes- not for tyres,1312020010,0.05076,INDX012019,88.2,2019-01-01
Rubberized dipped fabric,1312010006,0.00203,INDX012019,106.1,2019-01-01
Safety fuse,1317010011,0.00525,INDX012019,114.4,2019-01-01
Safety matches (match box),1310070001,0.06202,INDX012019,109.6,2019-01-01
Safflower (Kardi Seed),1102020009,0.00221,INDX012019,155.3,2019-01-01
Salt,1301130002,0.02692,INDX012019,119.4,2019-01-01
Sanitary fittings of Iron & Steel,1315060005,0.06251,INDX012019,83.8,2019-01-01
Sapota,1101020213,0.02814,INDX012019,122.8,2019-01-01
"Sauces of Vegetables (Tomato, Chilli, Soya & others)",1301030004,0.03397,INDX012019,108.2,2019-01-01
Scientific time keeping device,1316060002,0.00304,INDX012019,195.2,2019-01-01
Scooters,1320030002,0.12322,INDX012019,100.3,2019-01-01
Seat for motor vehicles,1319020018,0.15245,INDX012019,152.8,2019-01-01
Separator,1318120004,0.00246,INDX012019,105.2,2019-01-01
Sewing Machines,1318130002,0.01112,INDX012019,112.5,2019-01-01
Shafts of all kinds,1319020004,0.07112,INDX012019,117.8,2019-01-01
Shampoo,1310060010,0.01534,INDX012019,93.0,2019-01-01
"Shawls and scarves, knitted",1305020002,0.06085,INDX012019,151.9,2019-01-01
Shirts/half shirts of cotton and/or man-made fibre,1305010001,0.35583,INDX012019,147.1,2019-01-01
Shock absorbers,1319020003,0.10028,INDX012019,104.0,2019-01-01
Shrimps/Prawns - Processed/Frozen,1301020001,0.06329,INDX012019,117.3,2019-01-01
Silencer and Damper,1319020009,0.07898,INDX012019,106.7,2019-01-01
Silicomanganese,1314010005,0.21885,INDX012019,127.7,2019-01-01
Sillimanite,1103020004,0.00061,INDX012019,100.3,2019-01-01
Silver,1322010002,0.03077,INDX012019,72.7,2019-01-01
Simvastatin,1311010010,0.0523,INDX012019,107.5,2019-01-01
Skins (Raw),1102030002,0.0229,INDX012019,102.5,2019-01-01
Soda ash/washing soda,1310010007,0.06255,INDX012019,140.3,2019-01-01
Sodium Silicate,1310010027,0.01297,INDX012019,123.6,2019-01-01
Soil preparation & cultivation machinery (other than tractors),1318090005,0.0384,INDX012019,118.3,2019-01-01
Solar power system (solar panel & attachable equipment),1318150001,0.02582,INDX012019,44.7,2019-01-01
